id,category,difficulty,question,expected_route,expected_sources,predicted_sources,router_correct,router_accuracy,route_type,returned_ids,returned_citations,recall_at_5,mrr,ndcg_at_5,citation_accuracy,metric_source,judge_relevance_grades,judge_reason,judge_error,latency_ms,answer,error
FIQ-M-01,Fiqh,Medium,ما الفرق بين الفرض والسنة في أفعال الصلاة؟,Fiqh,fiqh,fiqh,True,1.0,single_source,be01ad25-f29a-432b-be9c-92255c968175 | 6455f6e7-ab84-49e8-a76e-88e461d3e8ee | 49c0d0f6-ea67-4724-9703-0fb69c6a9e4c | 556ac30c-2656-436d-800d-c0e131b3da22 | 4bb48288-27fb-439b-a4a2-5cb082799758,[م.ف.ك — ج26، ص263] | [م.ف.ك — ج26، ص264] | [م.ف.ك — ج24، ص109] | [م.ف.ك — ج24، ص111],1.0,1.0,1.0,1.0,llm_judge,,,,18046.66,"في الفقه الإسلامي، يكمن الفرق الجوهري بين الفرض والسنة في أفعال الصلاة من حيث الحكم والماهية:

أولاً: الفرض (أو الركن)
الفرض هو ما لا تتحقق حقيقة الصلاة شرعاً إلا به، وهو جزء من ماهية الصلاة، فإذا تُرِك عمداً أو سهواً لا تصح الصلاة بدونه [م.ف.ك — ج24، ص109]. وقد يطلق الفقهاء مصطلح ""الفرض"" على ""الركن""، حيث يعتبرونهما مترادفين في سياق أفعال الصلاة [م.ف.ك — ج24، ص109]. ومن أمثلة أركان الصلاة عند جمهور الفقهاء: تكبيرة الإحرام، والقيام، وقراءة الفاتحة، والركوع، والسجود، والجلوس الأخير [م.ف.ك — ج24، ص111].

ثانياً: السنة
السنة في الاصطلاح الفقهي هي الفعل المطلوب طلباً غير جازم، وهي ما يُثاب فاعلها ولا يُعاقب تاركها [م.ف.ك — ج26، ص263]. وتتنوع السنن إلى مؤكدة وغير مؤكدة، حيث يرى بعض الفقهاء أن ترك السنن المؤكدة قد يترتب عليه كراهة، بينما لا يترتب على ترك غير المؤكدة ذلك [م.ف.ك — ج26، ص264].

ملاحظة حول المصادر: نعتذر عن عدم توفر أدلة من السنة النبوية (الحديث) في قاعدة البيانات المتاحة للإجابة على سؤالك، وقد اقتصرت الإجابة على التأصيل الفقهي المذكور في المصادر المرفقة.

الفرق في الحكم:
- الفرض: ركن أساسي في صحة الصلاة، لا تجبره سجدة السهو إذا تُرِك.
- السنة: فعل تكميلي يُستحب فعله، ولا تبطل الصلاة بتركه، وإن كان ترك بعض الواجبات (التي تختلف عن الأركان عند بعض المذاهب) قد يُجبر بسجود السهو [م.ف.ك — ج24، ص111].",
FIQ-M-02,Fiqh,Medium,ما شروط صحة التيمم؟,Fiqh,fiqh,fiqh,True,1.0,single_source,332267fe-00ad-4e20-9693-426dfc1c15c0 | 8512e7bb-62ff-48af-b0e9-f8050d10e899 | a4b5e488-ac39-4ebc-bd56-fde9ea632ac5 | be350cf3-a049-4e7c-a6f2-148c2b588f44 | 127dabb4-9883-4164-b71a-fc37d6f444fb,[م.ف.ك — ج15، ص249] | [م.ف.ك — ج15، ص259] | [م.ف.ك — ج15، ص261] | [م.ف.ك — ج15، ص257] | [م.ف.ك — ج15، ص253],1.0,1.0,1.0,1.0,llm_judge,,,,41081.13,"يشترط لصحة التيمم مجموعة من الضوابط التي تضمن كونه بدلاً شرعياً عن الطهارة المائية، ويمكن تقسيمها إلى شروط وجوب وصحة، وأركان فعلية:

أولاً: شروط الوجوب والصحة
تتفق المذاهب الفقهية على اشتراط الإسلام، والعقل، وانقطاع دم الحيض والنفاس، ووجود الصعيد الطهور، والقدرة على استعماله. كما يشترط وجود الحدث الناقض للطهارة، حيث إن التيمم بدل عن الوضوء أو الغسل [م.ف.ك — ج15، ص249].

ثانياً: عدم القدرة على استعمال الماء
لا يجوز العدول إلى التيمم إلا عند تعذر استعمال الماء، ويتحقق ذلك بوجود عذر شرعي كـ:
1. المرض: إذا خاف الشخص هلاك نفسه أو عضوه، أو زيادة مرضه، أو تأخر برئه، ويُعرف ذلك بالعادة أو بإخبار طبيب حاذق [م.ف.ك — ج15، ص257].
2. خوف الضرر من البرد: يجوز التيمم عند خوف الهلاك أو المرض الشديد من استعمال الماء في البرد إذا لم يجد ما يسخن به الماء [م.ف.ك — ج15، ص257].

ثالثاً: ما يجوز به التيمم
يشترط أن يكون التيمم بصعيد طاهر، وهو وجه الأرض من تراب أو رمل أو حصى، بشرط أن يكون طاهراً غير نجس، ولا يصح التيمم بما ليس من جنس الأرض كالرماد أو المعادن المنقولة عن محلها [م.ف.ك — ج15، ص259] [م.ف.ك — ج15، ص261].

رابعاً: أركان التيمم
للتيمم ركنان أساسيان:
1. الضربتان: ضربة للوجه وضربة لليدين إلى المرفقين [م.ف.ك — ج15، ص249] [م.ف.ك — ج15، ص261].
2. النية: وهي فرض عند الجمهور، وشرط عند بعض الحنفية والحنابلة، ويجب أن ينوي بها استباحة العبادة أو رفع الحدث [م.ف.ك — ج15، ص249].

أما الترتيب والموالاة، فقد اختلف الفقهاء في وجوبهما؛ فبينما يراهما الشافعية فرضاً، يرى الحنفية والمالكية والحنابلة تفصيلات أخرى في وجوبهما أو استحبابهما [م.ف.ك — ج15، ص253].",
FIQ-M-03,Fiqh,Medium,ما حكم من أكل أو شرب ناسيا في نهار رمضان؟,Fiqh,fiqh,fiqh,True,1.0,single_source,193c8006-c87f-4c53-aa0d-6dd9914deb2e | 6d06a5a0-66fa-4631-9564-a09706721bb7 | 4c493d38-a80a-43a6-bf72-7e23805e359a | c8c6a35e-cb57-43f0-99ed-4bc29dae819f | 29e7b9b6-1c0d-496a-9d74-8499582d9bd1,[م.ف.ك — ج41، ص279],1.0,1.0,1.0,1.0,llm_judge,,,,18028.4,"اختلف الفقهاء في حكم من أكل أو شرب ناسياً في نهار رمضان على أقوال، وتفصيل ذلك كالتالي:

- ذهب جمهور الفقهاء من الحنفية والشافعية والحنابلة إلى أن من أكل أو شرب ناسياً في نهار رمضان فصومه صحيح ولا قضاء عليه ولا كفارة، مستدلين بحديث النبي ﷺ: «إذا نسي فأكل وشرب فليتم صومه، فإنما أطعمه الله وسقاه» [م.ف.ك — ج41، ص279].

- أما المالكية، فقد ذهبوا في المشهور من مذهبهم إلى أن من أكل أو شرب في نهار رمضان فسد صومه وعليه القضاء، سواء كان ذلك عمداً أو سهواً [م.ف.ك — ج41، ص279].

وبالنسبة للجماع ناسياً، فقد ذهب الحنفية والشافعية إلى عدم الفطر به، بينما ذهب الحنابلة في الصحيح من مذهبهم إلى وجوب القضاء والكفارة، مع وجود روايات أخرى عن الإمام أحمد بعدم وجوب الكفارة أو القضاء [م.ف.ك — ج41، ص279].",
FIQ-M-04,Fiqh,Medium,ما حكم المسح على الخفين وما مدته للمقيم والمسافر؟,Fiqh,fiqh,fiqh,True,1.0,single_source,fd83e2c6-15aa-4ea2-b481-20ae6f7494a9 | dbeadf62-8f1d-40e5-82af-43cb89dca36a | fb7100d4-2e69-4956-b95e-8282443a8f76 | 1b7d3cf9-9fbc-4f42-8fd2-7977892429f0 | b78cedfb-dbd0-49f8-bbd2-7dd92541f4d6,[م.ف.ك — ج38، ص262] | [م.ف.ك — ج38، ص264] | [م.ف.ك — ج38، ص261] | [م.ف.ك — ج38، ص267] | [م.ف.ك — ج37، ص285],1.0,1.0,1.0,1.0,llm_judge,,,,36863.7,"الأصل في المسح على الخفين الجواز، وهو رخصة شرعية للتيسير على المكلفين، وغسل الرجلين في الوضوء أفضل عند جمهور الفقهاء [م.ف.ك — ج38، ص261]. أما مدة المسح فقد اختلف فيها الفقهاء على قولين:

1. قول جمهور الفقهاء (الحنفية والشافعية والحنابلة): أن مدة المسح للمقيم يوم وليلة (24 ساعة)، وللمسافر ثلاثة أيام بلياليها [م.ف.ك — ج38، ص262]، [م.ف.ك — ج37، ص285]. واستدلوا بما روي عن علي بن أبي طالب رضي الله عنه أن النبي ﷺ جعل للمسافر ثلاثة أيام ولياليهن وللمقيم يوماً وليلة [م.ف.ك — ج38، ص262].

2. قول المالكية: أنه لا توقيت للمسح على الخفين في الحضر أو السفر، فيجوز المسح ما لم ينزعهما أو يوجب الغسل (كالجنابة)، واستدلوا بحديث أبي بن عمارة في جواز المسح دون تقييد بزمن [م.ف.ك — ج38، ص262]، [م.ف.ك — ج37، ص285].

يُشترط لصحة المسح عند الجمهور أن يكون الخفان طاهرين، وأن يلبسهما على طهارة كاملة (بعد غسل الرجلين)، وأن يكونا ساترين لمحل الفرض، مع وجود شروط أخرى مفصلة في كتب الفقه تتعلق بسلامة الخف من الخروق وإمكانية المشي فيه [م.ف.ك — ج38، ص264]، [م.ف.ك — ج38، ص267].",
FIQ-M-05,Fiqh,Medium,ما شروط قصر الصلاة في السفر؟,Fiqh,fiqh,fiqh,True,1.0,single_source,10a49cf1-acb8-46c5-a1f4-11aa980d2adb | d2ee8c90-3ab7-41c5-bb76-66164123b059 | a725fc87-35f9-4e6f-8c80-2afd00f6238b | 92c4ba6f-4202-4f21-bee9-72ffb00129d8 | a57197a6-b490-4bd7-843e-516cb39277ba,[م.ف.ك — ج28، ص281] | [م.ف.ك — ج28، ص282] | [م.ف.ك — ج28، ص269] | [م.ف.ك — ج28، ص283],1.0,1.0,1.0,1.0,llm_judge,,,,19251.78,"قصر الصلاة في السفر رخصة شرعية مشروطة بعدة ضوابط اختلف الفقهاء في تفاصيل بعضها، وأبرز هذه الشروط هي:

1. مسافة السفر: ذهب جمهور الفقهاء (المالكية والشافعية والحنابلة) إلى أن أقل مسافة للقصر هي أربعة برد، وتُقدر بنحو 48 ميلاً أو مسيرة يومين معتدلين. بينما ذهب الحنفية إلى أن المسافة هي مسيرة ثلاثة أيام ولياليها [م.ف.ك — ج28، ص269].

2. نية الإقامة: إذا نوى المسافر الإقامة في بلد معين، فإنه ينقطع حكم السفر عنده ويتم صلاته. وقد اختلف الفقهاء في تحديد مدة الإقامة التي تقطع حكم السفر:
- عند الحنفية: نية الإقامة شرط، فمن نوى الإقامة 15 يوماً أو أكثر صار مقيماً [م.ف.ك — ج28، ص281].
- عند المالكية: أقل مدة الإقامة التي تقطع السفر هي أربعة أيام صحاح [م.ف.ك — ج28، ص282].
- عند الشافعية: إذا نوى الإقامة أربعة أيام (غير يومي الدخول والخروج) انقطع سفره [م.ف.ك — ج28، ص283].
- عند الحنابلة: إذا نوى إقامة أكثر من عشرين صلاة (أي أكثر من أربعة أيام) أتم الصلاة [م.ف.ك — ج28، ص283].

3. استمرار حالة السفر: يظل المسافر على حكم القصر ما لم ينوِ الإقامة أو يدخل وطنه، أو يقيم في مكان بنية الإقامة المعتبرة شرعاً. أما من أقام في مكان دون نية إقامة محددة (كأن ينتظر قافلة أو حاجة يرجو قضاءها ولا يعلم متى تنقضي)، فإنه يظل على حكم القصر عند كثير من الفقهاء [م.ف.ك — ج28، ص281، ص283].",
FIQ-H-01,Fiqh,Hard,ما الفرق بين مبطلات الصلاة ومكروهات الصلاة؟,Fiqh,fiqh,fiqh,True,1.0,single_source,45e01928-9b72-4f64-b623-2ebf3614720e | a03e5b59-8a9a-4e53-aad0-6486a2f549ca | f1988720-5df4-4056-bd62-9a59dc498ae1 | 6297daf3-094f-41e7-bfe6-024745e425d4 | 88966812-663c-4b50-982f-2138e6f6c994,[م.ف.ك — ج28، ص389] | [م.ف.ك — ج28، ص116],1.0,1.0,1.0,1.0,llm_judge,,,,38255.87,"يتمثل الفرق الجوهري بين مبطلات الصلاة ومكروهاتها في الأثر المترتب على كل منهما من حيث صحة العبادة:

1. مبطلات الصلاة: هي الأمور التي إذا طرأت على الصلاة أفسدتها وأوجبت بطلانها، بحيث لا يعتد بها شرعاً وتلزم إعادتها. وتشمل هذه المبطلات أموراً عديدة منها: الكلام العمدي (بما انتظم منه حرفان فأكثر عند الجمهور)، الأكل والشرب، العمل الكثير، الضحك، ترك ركن من أركان الصلاة، أو تخلف شرط من شروط صحتها كالطهارة، ستر العورة، استقبال القبلة، أو دخول الوقت [م.ف.ك — ج28، ص389] [م.ف.ك — ج28، ص116].

2. مكروهات الصلاة: هي أفعال أو تصرفات تنقص من كمال الصلاة وأجرها، لكنها لا تصل إلى حد إفسادها أو إبطالها. فالمكروه في الصلاة لا يوجب بطلانها، بل يُنصح المصلي بتجنبه ليحافظ على خشوعه وتمام صلاته [م.ف.ك — ج28، ص389].

وباختصار، البطلان يعني أن الصلاة لم تنعقد أو انقطعت شرعاً، بينما الكراهة تعني أن الصلاة صحيحة مع وجود نقص في كمالها أو ثوابها.",
FIQ-H-02,Fiqh,Hard,ما الفرق بين زكاة المال وزكاة الفطر من حيث الحكم والوقت؟,Fiqh,fiqh,fiqh,True,1.0,single_source,e0398009-a89f-429d-ad05-ded5897098d4 | 6dfd8ac3-059c-4d6c-b869-93f5586d39ae | 534399d0-c9e7-4f48-9d29-45334cbde31b | 4b335ba1-fa13-406d-8b7c-0e6c8eb2cd7c | 942eaab2-657b-43a3-a9cf-206cb122f6b4,[م.ف.ك — ج24، ص336] | [م.ف.ك — ج24، ص339] | [م.ف.ك — ج24، ص343],1.0,1.0,1.0,1.0,llm_judge,,,,18580.56,"تختلف زكاة المال عن زكاة الفطر في عدة جوانب فقهية تتعلق بالحكم والوقت، ويمكن تلخيص الفروقات بناءً على أقوال الفقهاء فيما يلي:

أولاً: من حيث وقت الوجوب
- زكاة الفطر: يرتبط وقت وجوبها بنهاية شهر رمضان. فقد ذهب الشافعية والحنابلة، وهو أحد قولي المالكية، إلى أن وقت وجوبها هو غروب شمس آخر يوم من رمضان [م.ف.ك — ج24، ص339]. بينما ذهب الحنفية، وهو قول آخر للمالكية، إلى أن وقت وجوبها هو طلوع فجر يوم عيد الفطر [م.ف.ك — ج24، ص339].
- زكاة المال: تختلف عن زكاة الفطر في أنها لا ترتبط بموسم معين كالعيد، بل تجب عند بلوغ النصاب ومرور الحول (الحال) على المال، وفقاً للأحكام العامة للزكاة [م.ف.ك — ج24، ص336].

ثانياً: من حيث شروط الوجوب
- زكاة الفطر: لا يشترط فيها ملك النصاب عند جمهور الفقهاء (المالكية والشافعية والحنابلة)، بل يكفي أن يكون الشخص قادراً على إخراجها ويفضل عن قوته وقوت من يعول يوم العيد وليلته [م.ف.ك — ج24، ص336]. أما الحنفية فيشترطون ملك النصاب الذي تجب فيه زكاة المال [م.ف.ك — ج24، ص336].
- زكاة المال: يشترط فيها ملك النصاب وحولان الحول، وهي فريضة مالية محضة تختلف في طبيعتها عن زكاة الفطر التي تُعد طهرة للصائم [م.ف.ك — ج24، ص339].

ثالثاً: من حيث المصارف
- زكاة المال: تُصرف في الأصناف الثمانية المذكورة في القرآن الكريم.
- زكاة الفطر: ذهب الجمهور إلى جواز صرفها في الأصناف الثمانية، بينما ذهب المالكية ورواية عن أحمد إلى تخصيص صرفها للفقراء والمساكين فقط [م.ف.ك — ج24، ص343].",
FIQ-H-03,Fiqh,Hard,ما حكم من ترك ركنا من أركان الصلاة سهوا، وكيف يعالج ذلك فقهيا؟,Fiqh,fiqh,fiqh,True,1.0,single_source,8b088ba7-9238-468c-8917-2bce21c7345e | 3ba0d1d3-5793-42b8-aa2a-ae2bf87a6f60 | b98d8bcb-a349-45d1-a661-3f710d8700ff | d68bed00-dc07-40b3-babb-fdaf39827597 | 2d083e03-a243-4dcc-bad7-429a2029b77b,[م.ف.ك — ج41، ص271] | [م.ف.ك — ج25، ص236],1.0,1.0,1.0,1.0,llm_judge,,,,39528.8,"اتفق الفقهاء على أن أركان الصلاة لا تسقط عمداً ولا سهواً، ومن ترك ركناً منها فإنه لا بد من تداركه ومعالجة هذا النقص فقهياً وفق التفصيل التالي:

أولاً: كيفية التدارك
إذا تذكر المصلي الركن المتروك قبل أن يصل إلى مثله في الركعة التالية، وجب عليه العودة فوراً للإتيان به وبما بعده من أركان، وتلغو الركعة التي وقع فيها النقص إذا لم يتداركها قبل الشروع في قراءة الركعة التي تليها عند بعض المذاهب [م.ف.ك — ج25، ص236]. أما إذا تذكر الركن بعد أن شرع في قراءة الركعة التالية، فإن الركعة التي ترك فيها الركن تبطل وتصير الركعة التي شرع فيها عوضاً عنها عند الحنابلة [م.ف.ك — ج25، ص236]. وعند الشافعية، لا يعتد المصلي بما فعله بعد المتروك حتى يأتي به، فإن تذكر بعد فعل مثل المتروك في ركعة أخرى، تمت الركعة السابقة به ولغا ما بينهما [م.ف.ك — ج25، ص236].

ثانياً: سجود السهو
يجب على المصلي سجود السهو جبراً للنقص الحاصل بترك الركن، وذلك في جميع الأحوال التي يتم فيها تدارك الركن [م.ف.ك — ج25، ص236].

ثالثاً: حالات البطلان
إذا طال الفصل بين ترك الركن وتذكره، أو خرج المصلي من المسجد، أو سلم قبل أن يتدارك الركن في الركعة الأخيرة، فإنه لا يمكنه التدارك، وتلزم إعادة الصلاة عند جمهور الفقهاء [م.ف.ك — ج41، ص271] [م.ف.ك — ج25، ص236].",
MUL-E-01,Multi-source,Easy,ما الأدلة من القرآن والحديث على وجوب صيام رمضان؟,Quran + Hadith,quran + hadith,quran + hadith,True,1.0,multi_source,87620 | 77491 | c56035c7-c80c-41f8-8ce2-a8d879a7c4b2 | fd47b2bc-7ca4-490c-94cc-da8d4f80fe14 | 69576,[التمهيد 8/110] | [ضعيف ابن ماجه 247] | [التنوير شرح الجامع الصغير 3/274],0.5,1.0,0.65,1.0,llm_judge,,,,57392.35,"إن صيام شهر رمضان فريضة ثابتة في الإسلام، وقد دلت على وجوبه نصوص من السنة النبوية، حيث وردت أحاديث تبين أن الله تعالى هو الذي فرض صيام هذا الشهر على عباده. 

الأدلة من السنة:

1. عن عبد الرحمن بن عوف رضي الله عنه، أن رسول الله صلى الله عليه وسلم قال: ""إن الله تعالى افترض صوم رمضان، وسننت لكم قيامه؛ فمن صامه وقامه إيمانا واحتسابا ويقينا، كان كفارة لما مضى"" [التنوير شرح الجامع الصغير 3/274].
   - شرح مختصر: الحديث يبين أن صيام رمضان فريضة إلهية، وأن من صامه إيماناً بالله وتصديقاً بوجوبه، واحتساباً للأجر، فإن الله يغفر له ما تقدم من ذنبه.
   - الدلالة: صريح في إثبات فرضية الصيام من الله عز وجل.

2. عن عبد الرحمن بن عوف رضي الله عنه، أن رسول الله صلى الله عليه وسلم قال: ""ان رسول الله صلي الله عليه وسلم ذكر شهر رمضان فقال شهر كتب الله عليكم صيامه وسننت لكم قيامه فمن صامه وقامه ايمانا واحتسابا خرج من ذنوبه كيوم ولدته امه"" [ضعيف ابن ماجه 247].
   - شرح مختصر: يؤكد الحديث أن الله كتب (أي فرض) الصيام على الأمة، ويبين فضل من أداه بإخلاص واحتساب.
   - الدلالة: تأكيد على وجوب الصيام بلفظ ""كتب الله عليكم"".

3. وردت روايات أخرى تشير إلى هذا المعنى، منها ما روي عن أبي هريرة رضي الله عنه: ""ان الله فرض عليكم صيام شهر رمضان وسننت لكم قيامه..."" [التمهيد 8/110].

ملاحظة: لم يرد في الأدلة المقدمة نص قرآني مباشر يتضمن لفظ ""صيام رمضان"" أو ""فرضية الصيام""، حيث ركزت الآيات المرفقة على موضوعات أخرى كقدرة الله في إحياء الأرض، وتنزيه الله عن وصف المشركين، وقصص من معركة بدر، ونعيم أهل الجنة.",
MUL-E-02,Multi-source,Easy,ما الأدلة القرآنية والحديثية على بر الوالدين؟,Quran + Hadith,quran + hadith,quran + hadith,True,1.0,multi_source,adf3d2cb-945e-4d9f-94fd-4a13a5497adc | 653633de-eb94-4252-b7cc-4e28061fb5bb | 110343 | 4478 | 1b0616dd-bab0-4a84-83cc-566ed282e6e1,[Quran سورة العنكبوت 8-9] | [Quran سورة الأحقاف 15-18] | [بلوغ المرام 434] | [صحيح أبي داود 5143],1.0,1.0,1.0,1.0,llm_judge,,,,58974.44,"لقد حث الإسلام على بر الوالدين والإحسان إليهما، وجعل ذلك من أعظم القربات التي تقرن بتوحيد الله عز وجل. الأدلة من القرآن والسنة تؤكد على هذا الحق العظيم:

الأدلة من القرآن:
أمر الله تعالى بالإحسان إلى الوالدين في مواضع متعددة، منها قوله تعالى: ""وَوَصَّيْنَا الْإِنْسَانَ بِوَالِدَيْهِ حُسْنًا وَإِنْ جَاهَدَاكَ لِتُشْرِكَ بِي مَا لَيْسَ لَكَ بِهِ عِلْمٌ فَلَا تُطِعْهُمَا ۚ إِلَيَّ مَرْجِعُكُمْ فَأُنَبِّئُكُمْ بِمَا كُنْتُمْ تَعْمَلُونَ"" [Quran سورة العنكبوت 8-9]. كما بين الله تعالى عظم حق الوالدين في قوله: ""وَوَصَّيْنَا الْإِنْسَانَ بِوَالِدَيْهِ إِحْسَانًا حَمَلَتْهُ أُمُّهُ كُرْهًا وَوَضَعَتْهُ كُرْهًا وَحَمْلُهُ وَفِصَالُهُ ثَلَاثُونَ شَهْرًا ۚ حَتَّى إِذَا بَلَغَ أَشُدَّهُ وَبَلَغَ أَرْبَعِينَ سَنَةً قَالَ رَبِّ أَوْزِعْنِي أَنْ أَشْكُرَ نِعْمَتَكَ الَّتِي أَنْعَمْتَ عَلَيَّ وَعَلَى وَالِدَيَّ وَأَنْ أَعْمَلَ صَالِحًا تَرْضَاهُ وَأَصْلِحْ لِي فِي ذُرِّيَّتِي إِنِّي تُبْتُ إِلَيْكَ وَإِنِّي مِنَ الْمُسْلِمِينَ"" [Quran سورة الأحقاف 15-18].

الأدلة من السنة:
1. الحديث: ""رِضى اللَّهِ في رِضى الوالِدَينِ، وسَخَطُ اللَّهِ في سَخَطِ الوالدينِ"".
- شرح مختصر: إرضاء الوالدين سبب لنيل رضا الله، وإسخاطهما سبب لسخطه، بشرط ألا يكون ذلك في معصية الخالق.
- الدلالة: يبين الحديث أن بر الوالدين طريق مباشر لرضا الله عز وجل [بلوغ المرام 434].

2. الحديث: ""إنَّ أبرَّ البرِّ صلةُ المرءِ أهلَ ودِّ أبيه بعد أن يوليَ"".
- شرح مختصر: من أعظم أنواع البر بعد موت الوالدين هو الإحسان إلى أصدقائهم وأحبائهم.
- الدلالة: يوسع الحديث مفهوم البر ليشمل صلة أصدقاء الوالدين وفاءً لهما [صحيح أبي داود 5143].",
MUL-E-03,Multi-source,Easy,ما حكم التيمم، وما الدليل القرآني عليه؟,Quran + Fiqh,quran + fiqh,quran + hadith + fiqh,False,0.0,multi_source,c112a1a1-117a-4dc1-84c0-9120dcafb872 | 2685c506-d334-4c31-aaec-79f0674c62d4 | 12385 | 101554 | 9ff85fa5-0220-44db-9c5a-75cc369a1720,[م.ف.ك — ج15، ص249] | [صحيح البخاري 4583] | [م.ف.ك — ج15، ص248] | [م.ف.ك — ج15، ص247],1.0,1.0,1.0,0.8,llm_judge,,,,67066.17,"التيمم مشروع في الإسلام كبديل عن الوضوء أو الغسل في أحوال خاصة، مثل فقدان الماء أو العجز عن استخدامه، وهو من الخصائص التي اختص الله بها هذه الأمة [م.ف.ك — ج15، ص248].

الأدلة من القرآن:
ثبتت مشروعية التيمم بنص القرآن الكريم في قوله تعالى: {وَإِنْ كُنْتُمْ مَرْضَى أَوْ عَلَى سَفَرٍ أَوْ جَاءَ أَحَدٌ مِنْكُمْ مِنَ الْغَائِطِ أَوْ لَامَسْتُمُ النِّسَاءَ فَلَمْ تَجِدُوا مَاءً فَتَيَمَّمُوا صَعِيدًا طَيِّبًا فَامْسَحُوا بِوُجُوهِكُمْ وَأَيْدِيكُمْ مِنْهُ إِنَّ اللَّهَ كَانَ عَفُوًّا غَفُورًا} [م.ف.ك — ج15، ص247]. كما ورد في سورة المائدة قوله تعالى: {فَلَمْ تَجِدُوا مَاءً فَتَيَمَّمُوا صَعِيدًا طَيِّبًا فَامْسَحُوا بِوُجُوهِكُمْ وَأَيْدِيكُمْ مِنْهُ} [صحيح البخاري 4583].

أحكام فقهية:
اتفق الفقهاء على أن التيمم يكون بالصعيد الطاهر، واختلفوا في تفاصيل ما يجوز به التيمم (كالتراب أو الرمل أو الحصى) وفي كونه بدلاً ضرورياً أو مطلقاً [م.ف.ك — ج15، ص259، 267]. كما يشترط لصحة التيمم النية، وضرب اليدين على الصعيد، ومسح الوجه واليدين إلى المرفقين [م.ف.ك — ج15، ص249].",
MUL-E-04,Multi-source,Easy,ما حكم الزكاة، وما الدليل من القرآن على وجوبها؟,Quran + Fiqh,quran + fiqh,quran + hadith + fiqh,False,0.0,multi_source,f13261ae-9c1a-421a-be6e-9c1caab95b11 | 6143d882-e4a1-4df8-b93f-9ec9007ce191 | 080b1e7f-559d-4daf-9318-8fabba30c357 | b0dbd1be-435e-4509-bb2a-6a4da0ce018f | 126564,[م.ف.ك — ج24، ص228] | [Quran سورة البقرة 110] | [م.ف.ك — ج24، ص227] | [م.ف.ك — ج24، ص229] | [Quran سورة المعارج 24] | [م.ف.ك — ج24، ص226] | [Quran سورة البقرة 267],1.0,1.0,1.0,1.0,llm_judge,,,,98920.36,"الزكاة فريضة من فرائض الإسلام وركن من أركانه الخمسة، وهي واجبة بإجماع المسلمين على من استوفى شروطها من النصاب والحول [م.ف.ك — ج24، ص226] [م.ف.ك — ج24، ص227]. وقد اقترن الأمر بإيتاء الزكاة بالأمر بإقامة الصلاة في مواضع كثيرة من القرآن الكريم، مما يدل على تأكد وجوبها وعظيم شأنها [م.ف.ك — ج24، ص228].

الأدلة من القرآن:
- قوله تعالى: ﴿وَأَقِيمُوا الصَّلَاةَ وَآتُوا الزَّكَاةَ ۚ وَمَا تُقَدِّمُوا لِأَنْفُسِكُمْ مِنْ خَيْرٍ تَجِدُوهُ عِنْدَ اللَّهِ إِنَّ اللَّهَ بِمَا تَعْمَلُونَ بَصِيرٌ﴾ [Quran سورة البقرة 110].
- قوله تعالى: ﴿وَالَّذِينَ فِي أَمْوَالِهِمْ حَقٌّ مَعْلُومٌ﴾، حيث فسرها المفسرون بأنها الزكاة المفروضة [Quran سورة المعارج 24].
- قوله تعالى: ﴿يَاأَيُّهَا الَّذِينَ آمَنُوا أَنْفِقُوا مِنْ طَيِّبَاتِ مَا كَسَبْتُمْ وَمِمَّا أَخْرَجْنَا لَكُمْ مِنَ الْأَرْضِ﴾، حيث حملها المفسرون على وجوب إخراج الزكاة من الأموال والزروع [Quran سورة البقرة 267].

وقد أجمع الصحابة رضي الله عنهم على وجوبها، حتى إن أبا بكر الصديق رضي الله عنه قاتل مانعيها، مؤكداً أنها حق المال الذي لا يجوز التفريط فيه [م.ف.ك — ج24، ص227] [م.ف.ك — ج24، ص229].",
